DateTime,Body Fat,Fasting
13/10/2024 06:30,17.4,
14/10/2024 06:30,17.8,
15/10/2024 06:30,18.1,
16/10/2024 06:30,17.5,
17/10/2024 06:30,16.8,
18/10/2024 06:30,17.5,
19/10/2024 06:30,18.0,
20/10/2024 06:30,17.9,
21/10/2024 06:30,17.9,
22/10/2024 06:30,17.6,
23/10/2024 06:30,17.3,
24/10/2024 06:30,17.9,
25/10/2024 06:30,17.5,
26/10/2024 06:30,18.6,
27/10/2024 06:30,18.0,
28/10/2024 06:30,17.6,
29/10/2024 06:30,17.6,
30/10/2024 06:30,17.8,
31/10/2024 06:30,17.8,
01/11/2024 06:30,18.2,
02/11/2024 06:30,17.9,
03/11/2024 06:30,17.6,
04/11/2024 06:30,18.5,
05/11/2024 06:30,17.9,
06/11/2024 06:30,18.2,
07/11/2024 06:30,17.7,
08/11/2024 06:30,18.1,
09/11/2024 06:30,18.0,
10/11/2024 06:30,17.3,
11/11/2024 06:30,18.7,
12/11/2024 06:30,18.4,
13/11/2024 06:30,17.8,
14/11/2024 06:30,17.6,
15/11/2024 06:30,18.1,
16/11/2024 06:30,18.0,
17/11/2024 06:30,18.1,
18/11/2024 06:30,18.1,
19/11/2024 06:30,18.2,
20/11/2024 06:30,18.5,
21/11/2024 06:30,18.2,
22/11/2024 06:30,17.7,
23/11/2024 06:30,18.5,
24/11/2024 06:30,18.6,
25/11/2024 06:30,19.1,
26/11/2024 06:30,17.6,
27/11/2024 06:30,18.1,
28/11/2024 06:30,17.3,
29/11/2024 06:30,18.2,
30/11/2024 06:30,17.9,
01/12/2024 06:30,18.7,
02/12/2024 06:30,17.8,
03/12/2024 06:30,17.5,
04/12/2024 06:30,17.9,
05/12/2024 06:30,17.4,
06/12/2024 06:30,18.3,
07/12/2024 06:30,17.3,
08/12/2024 06:30,18.1,
09/12/2024 06:30,17.3,
10/12/2024 06:30,17.9,
11/12/2024 06:30,18.6,
12/12/2024 06:30,18.2,
13/12/2024 06:30,17.7,
14/12/2024 06:30,18.0,
15/12/2024 06:30,18.0,
16/12/2024 06:30,18.2,
17/12/2024 06:30,17.5,
18/12/2024 06:30,18.2,
19/12/2024 06:30,17.0,
20/12/2024 06:30,17.8,
21/12/2024 06:30,17.8,
22/12/2024 06:30,18.2,
23/12/2024 06:30,18.0,
24/12/2024 06:30,17.4,
25/12/2024 06:30,17.6,
26/12/2024 06:30,18.0,
27/12/2024 06:30,17.9,
28/12/2024 06:30,17.7,
29/12/2024 06:30,17.7,
30/12/2024 06:30,18.1,
31/12/2024 06:30,17.7,
01/01/2025 06:30,17.8,
02/01/2025 06:30,18.6,
03/01/2025 06:30,17.3,
04/01/2025 06:30,17.1,
05/01/2025 06:30,18.1,
06/01/2025 06:30,17.5,
07/01/2025 06:30,17.6,
08/01/2025 06:30,17.5,
09/01/2025 06:30,17.6,
10/01/2025 06:30,18.3,
11/01/2025 06:30,18.0,
12/01/2025 06:30,18.0,
13/01/2025 06:30,17.1,
14/01/2025 06:30,17.2,
15/01/2025 06:30,16.6,
16/01/2025 06:30,17.3,
17/01/2025 06:30,17.9,
18/01/2025 06:30,17.7,
19/01/2025 06:30,17.4,
20/01/2025 06:30,17.5,
21/01/2025 06:30,17.2,
22/01/2025 06:30,17.5,
23/01/2025 06:30,17.7,
24/01/2025 06:30,16.9,
25/01/2025 06:30,17.5,
26/01/2025 06:30,17.7,
27/01/2025 06:30,17.2,
28/01/2025 06:30,17.6,
29/01/2025 06:30,18.3,
30/01/2025 06:30,17.3,
31/01/2025 06:30,17.4,
01/02/2025 06:30,17.0,
02/02/2025 06:30,17.3,
03/02/2025 06:30,17.4,
04/02/2025 06:30,17.2,
05/02/2025 06:30,16.8,
06/02/2025 06:30,17.2,
07/02/2025 06:30,17.6,
08/02/2025 06:30,17.2,
09/02/2025 06:30,17.4,
10/02/2025 06:30,17.0,
11/02/2025 06:30,17.3,
12/02/2025 06:30,17.1,
13/02/2025 06:30,16.6,
14/02/2025 06:30,17.1,
15/02/2025 06:30,16.6,
16/02/2025 06:30,16.7,
17/02/2025 06:30,17.0,
18/02/2025 06:30,17.0,
19/02/2025 06:30,16.4,
20/02/2025 06:30,17.2,
21/02/2025 06:30,17.0,
22/02/2025 06:30,16.5,
23/02/2025 06:30,16.2,
24/02/2025 06:30,16.7,
25/02/2025 06:30,16.6,
26/02/2025 06:30,16.8,
27/02/2025 06:30,16.6,
28/02/2025 06:30,16.0,
01/03/2025 06:30,16.5,
02/03/2025 06:30,16.5,
03/03/2025 06:30,16.8,
04/03/2025 06:30,16.4,
05/03/2025 06:30,17.2,
06/03/2025 06:30,15.9,
07/03/2025 06:30,17.0,
08/03/2025 06:30,16.5,
09/03/2025 06:30,16.8,
10/03/2025 06:30,16.5,
11/03/2025 06:30,16.9,
12/03/2025 06:30,16.3,
13/03/2025 06:30,16.1,
14/03/2025 06:30,16.9,
15/03/2025 06:30,16.4,
16/03/2025 06:30,16.5,
17/03/2025 06:30,16.8,
18/03/2025 06:30,16.0,
19/03/2025 06:30,16.6,
20/03/2025 06:30,16.2,
21/03/2025 06:30,16.3,
22/03/2025 06:30,16.4,
23/03/2025 06:30,15.8,
24/03/2025 06:30,16.1,
25/03/2025 06:30,16.8,
26/03/2025 06:30,16.6,
27/03/2025 06:30,16.3,
28/03/2025 06:30,16.4,
29/03/2025 06:30,16.2,
30/03/2025 06:30,16.8,
31/03/2025 06:30,16.2,
01/04/2025 06:30,16.4,
02/04/2025 06:30,16.7,
03/04/2025 06:30,16.0,
04/04/2025 06:30,16.8,
05/04/2025 06:30,15.7,
06/04/2025 06:30,16.8,
07/04/2025 06:30,16.1,
08/04/2025 06:30,16.2,
09/04/2025 06:30,15.6,
10/04/2025 06:30,16.1,
11/04/2025 06:30,15.9,
12/04/2025 06:30,16.0,
13/04/2025 06:30,16.2,
14/04/2025 06:30,16.6,
15/04/2025 06:30,16.3,
16/04/2025 06:30,16.4,
17/04/2025 06:30,15.9,
18/04/2025 06:30,16.0,
19/04/2025 06:30,16.9,
20/04/2025 06:30,16.0,
21/04/2025 06:30,16.8,
22/04/2025 06:30,16.2,
23/04/2025 06:30,16.3,
24/04/2025 06:30,16.7,
25/04/2025 06:30,16.7,
26/04/2025 06:30,16.3,
27/04/2025 06:30,16.2,
28/04/2025 06:30,16.3,
29/04/2025 06:30,16.4,
30/04/2025 06:30,16.6,
01/05/2025 06:30,16.3,
02/05/2025 06:30,16.6,
03/05/2025 06:30,16.9,
04/05/2025 06:30,16.5,
05/05/2025 06:30,16.5,
06/05/2025 06:30,15.8,
07/05/2025 06:30,15.5,
08/05/2025 06:30,16.5,
09/05/2025 06:30,16.4,
10/05/2025 06:30,16.2,
11/05/2025 06:30,16.5,
12/05/2025 06:30,16.4,
13/05/2025 06:30,16.8,
14/05/2025 06:30,16.5,
15/05/2025 06:30,16.2,
16/05/2025 06:30,16.8,
17/05/2025 06:30,16.4,
18/05/2025 06:30,16.7,
19/05/2025 06:30,16.3,
20/05/2025 06:30,16.3,
21/05/2025 06:30,16.6,
22/05/2025 06:30,16.6,
23/05/2025 06:30,16.7,
24/05/2025 06:30,16.5,
25/05/2025 06:30,15.9,
26/05/2025 06:30,16.4,
27/05/2025 06:30,16.9,
28/05/2025 06:30,16.5,
29/05/2025 06:30,16.6,
30/05/2025 06:30,17.0,
31/05/2025 06:30,16.4,
01/06/2025 06:30,16.1,
02/06/2025 06:30,16.6,
03/06/2025 06:30,16.5,
04/06/2025 06:30,16.4,
05/06/2025 06:30,16.7,
06/06/2025 06:30,16.9,
07/06/2025 06:30,16.7,
08/06/2025 06:30,16.9,
09/06/2025 06:30,17.4,
10/06/2025 06:30,16.7,
11/06/2025 06:30,16.9,
12/06/2025 06:30,16.6,
13/06/2025 06:30,16.5,
14/06/2025 06:30,16.6,
15/06/2025 06:30,16.7,
16/06/2025 06:30,17.0,
17/06/2025 06:30,17.7,
18/06/2025 06:30,16.6,
19/06/2025 06:30,16.7,
20/06/2025 06:30,16.8,
21/06/2025 06:30,17.0,
22/06/2025 06:30,17.0,
23/06/2025 06:30,17.3,
24/06/2025 06:30,16.0,
25/06/2025 06:30,16.1,
26/06/2025 06:30,16.7,
27/06/2025 06:30,17.3,
28/06/2025 06:30,16.4,
29/06/2025 06:30,15.9,
30/06/2025 06:30,17.1,
01/07/2025 06:30,17.0,
02/07/2025 06:30,16.6,
03/07/2025 06:30,16.6,
04/07/2025 06:30,16.6,
05/07/2025 06:30,17.0,
06/07/2025 06:30,16.7,
07/07/2025 06:30,17.1,
08/07/2025 06:30,16.0,
09/07/2025 06:30,16.7,
10/07/2025 06:30,16.6,
11/07/2025 06:30,16.9,
12/07/2025 06:30,16.8,
13/07/2025 06:30,17.2,
14/07/2025 06:30,16.3,
15/07/2025 06:30,17.0,
16/07/2025 06:30,17.1,
17/07/2025 06:30,17.6,
18/07/2025 06:30,16.8,
19/07/2025 06:30,17.0,
20/07/2025 06:30,16.3,
21/07/2025 06:30,16.1,
22/07/2025 06:30,17.2,
23/07/2025 06:30,16.9,
24/07/2025 06:30,17.3,
25/07/2025 06:30,16.4,
26/07/2025 06:30,17.1,
27/07/2025 06:30,17.5,
28/07/2025 06:30,17.0,
29/07/2025 06:30,17.0,
30/07/2025 06:30,16.9,
31/07/2025 06:30,16.3,
01/08/2025 06:30,17.3,
02/08/2025 06:30,16.6,
03/08/2025 06:30,17.0,
04/08/2025 06:30,16.2,
05/08/2025 06:30,16.4,
06/08/2025 06:30,17.3,
07/08/2025 06:30,16.6,
08/08/2025 06:30,17.2,
09/08/2025 06:30,16.7,
10/08/2025 06:30,16.1,
11/08/2025 06:30,17.0,
12/08/2025 06:30,16.5,
13/08/2025 06:30,16.9,
14/08/2025 06:30,16.7,
15/08/2025 06:30,16.1,
16/08/2025 06:30,16.7,
17/08/2025 06:30,17.4,
18/08/2025 06:30,16.8,
19/08/2025 06:30,16.5,
20/08/2025 06:30,16.9,
21/08/2025 06:30,16.6,
22/08/2025 06:30,16.6,
23/08/2025 06:30,16.1,
24/08/2025 06:30,16.5,
25/08/2025 06:30,16.8,
26/08/2025 06:30,16.1,
27/08/2025 06:30,16.9,
28/08/2025 06:30,16.4,
29/08/2025 06:30,16.1,
30/08/2025 06:30,16.7,
31/08/2025 06:30,16.2,
01/09/2025 06:30,16.6,
02/09/2025 06:30,16.2,
03/09/2025 06:30,16.2,
04/09/2025 06:30,16.4,
05/09/2025 06:30,16.3,
06/09/2025 06:30,15.5,
07/09/2025 06:30,15.8,
08/09/2025 06:30,16.5,
09/09/2025 06:30,16.1,
10/09/2025 06:30,15.9,
11/09/2025 06:30,15.6,
12/09/2025 06:30,15.7,
13/09/2025 06:30,15.3,
14/09/2025 06:30,16.0,
15/09/2025 06:30,15.8,
16/09/2025 06:30,15.6,
17/09/2025 06:30,15.9,
18/09/2025 06:30,16.1,
19/09/2025 06:30,16.6,
20/09/2025 06:30,15.4,
21/09/2025 06:30,16.3,
22/09/2025 06:30,16.2,
23/09/2025 06:30,15.5,
24/09/2025 06:30,15.9,
25/09/2025 06:30,15.6,
26/09/2025 06:30,15.8,
27/09/2025 06:30,16.3,
28/09/2025 06:30,15.9,
29/09/2025 06:30,15.9,
30/09/2025 06:30,15.5,
01/10/2025 06:30,15.1,
02/10/2025 06:30,15.6,
03/10/2025 06:30,16.0,
04/10/2025 06:30,15.1,
05/10/2025 06:30,15.2,
06/10/2025 06:30,15.6,
07/10/2025 06:30,15.2,
08/10/2025 06:30,15.2,
09/10/2025 06:30,15.4,
10/10/2025 06:30,15.0,
11/10/2025 06:30,15.1,
12/10/2025 06:30,15.7,
13/10/2025 06:30,15.0,
14/10/2025 06:30,14.9,
15/10/2025 06:30,15.2,
16/10/2025 06:30,15.6,
17/10/2025 06:30,15.3,
18/10/2025 06:30,15.2,
19/10/2025 06:30,15.4,
20/10/2025 06:30,14.7,
21/10/2025 06:30,15.5,
22/10/2025 06:30,15.4,
23/10/2025 06:30,15.2,
24/10/2025 06:30,15.6,
25/10/2025 06:30,14.9,
26/10/2025 06:30,15.7,
27/10/2025 06:30,15.3,
28/10/2025 06:30,15.1,
29/10/2025 06:30,15.2,
30/10/2025 06:30,15.2,
31/10/2025 06:30,15.6,
01/11/2025 06:30,14.8,
02/11/2025 06:30,14.9,
03/11/2025 06:30,15.6,
04/11/2025 06:30,15.0,
05/11/2025 06:30,15.5,
06/11/2025 06:30,15.8,
07/11/2025 06:30,15.0,
08/11/2025 06:30,15.4,
09/11/2025 06:30,14.8,
10/11/2025 06:30,15.4,
11/11/2025 06:30,15.2,
12/11/2025 06:30,15.3,
13/11/2025 06:30,14.9,
14/11/2025 06:30,14.6,
15/11/2025 06:30,15.3,
16/11/2025 06:30,14.4,
17/11/2025 06:30,15.0,
18/11/2025 06:30,15.5,
19/11/2025 06:30,15.2,
20/11/2025 06:30,15.8,
21/11/2025 06:30,15.5,
22/11/2025 06:30,14.9,
23/11/2025 06:30,15.2,
24/11/2025 06:30,15.1,
25/11/2025 06:30,14.6,
26/11/2025 06:30,14.8,
27/11/2025 06:30,15.0,
28/11/2025 06:30,14.5,
29/11/2025 06:30,15.2,
30/11/2025 06:30,15.1,
01/12/2025 06:30,14.6,
02/12/2025 06:30,15.3,
03/12/2025 06:30,15.5,
04/12/2025 06:30,15.3,
05/12/2025 06:30,15.1,
06/12/2025 06:30,15.4,
07/12/2025 06:30,15.5,
08/12/2025 06:30,15.4,
09/12/2025 06:30,15.0,
10/12/2025 06:30,15.4,
11/12/2025 06:30,15.7,
12/12/2025 06:30,15.1,
13/12/2025 06:30,16.0,
14/12/2025 06:30,15.1,
15/12/2025 06:30,15.3,
16/12/2025 06:30,15.1,
17/12/2025 06:30,15.4,
18/12/2025 06:30,14.7,
19/12/2025 06:30,15.2,
20/12/2025 06:30,15.0,
21/12/2025 06:30,15.4,
22/12/2025 06:30,15.7,
23/12/2025 06:30,15.6,
24/12/2025 06:30,14.6,
25/12/2025 06:30,16.1,
26/12/2025 06:30,15.5,
27/12/2025 06:30,15.2,
28/12/2025 06:30,15.5,
29/12/2025 06:30,15.5,
30/12/2025 06:30,15.3,
31/12/2025 06:30,15.6,
