DateTime,Heart Rate,Fasting
18/06/2025 00:00,57,
19/06/2025 00:00,62,
20/06/2025 00:00,53,
21/06/2025 00:00,55,
22/06/2025 00:00,56,
23/06/2025 00:00,57,
24/06/2025 00:00,59,
25/06/2025 00:00,56,
26/06/2025 00:00,53,
27/06/2025 00:00,58,
28/06/2025 00:00,58,
29/06/2025 00:00,51,
30/06/2025 00:00,56,
01/07/2025 00:00,52,
02/07/2025 00:00,54,
03/07/2025 00:00,53,
04/07/2025 00:00,58,
05/07/2025 00:00,56,
06/07/2025 00:00,52,
07/07/2025 00:00,58,
08/07/2025 00:00,52,
09/07/2025 00:00,56,
10/07/2025 00:00,53,
11/07/2025 00:00,54,
12/07/2025 00:00,56,
13/07/2025 00:00,56,
14/07/2025 00:00,58,
15/07/2025 00:00,55,
16/07/2025 00:00,56,
17/07/2025 00:00,54,
18/07/2025 00:00,55,
19/07/2025 00:00,56,
20/07/2025 00:00,54,
21/07/2025 00:00,50,
22/07/2025 00:00,55,
23/07/2025 00:00,55,
24/07/2025 00:00,53,
25/07/2025 00:00,51,
26/07/2025 00:00,58,
27/07/2025 00:00,55,
28/07/2025 00:00,53,
29/07/2025 00:00,51,
30/07/2025 00:00,52,
31/07/2025 00:00,57,
01/08/2025 00:00,54,
02/08/2025 00:00,52,
03/08/2025 00:00,55,
04/08/2025 00:00,52,
05/08/2025 00:00,57,
06/08/2025 00:00,57,
07/08/2025 00:00,52,
08/08/2025 00:00,52,
09/08/2025 00:00,47,
10/08/2025 00:00,49,
11/08/2025 00:00,50,
12/08/2025 00:00,53,
13/08/2025 00:00,52,
14/08/2025 00:00,50,
15/08/2025 00:00,52,
16/08/2025 00:00,54,
17/08/2025 00:00,54,
18/08/2025 00:00,48,
19/08/2025 00:00,52,
20/08/2025 00:00,49,
21/08/2025 00:00,55,
22/08/2025 00:00,54,
23/08/2025 00:00,50,
24/08/2025 00:00,50,
25/08/2025 00:00,51,
26/08/2025 00:00,47,
27/08/2025 00:00,53,
28/08/2025 00:00,51,
29/08/2025 00:00,54,
30/08/2025 00:00,49,
31/08/2025 00:00,50,
01/09/2025 00:00,48,
02/09/2025 00:00,49,
03/09/2025 00:00,49,
04/09/2025 00:00,54,
05/09/2025 00:00,50,
06/09/2025 00:00,52,
07/09/2025 00:00,51,
08/09/2025 00:00,48,
09/09/2025 00:00,51,
10/09/2025 00:00,53,
11/09/2025 00:00,48,
12/09/2025 00:00,53,
13/09/2025 00:00,49,
14/09/2025 00:00,50,
15/09/2025 00:00,53,
16/09/2025 00:00,50,
17/09/2025 00:00,51,
18/09/2025 00:00,50,
19/09/2025 00:00,51,
20/09/2025 00:00,45,
21/09/2025 00:00,46,
22/09/2025 00:00,53,
23/09/2025 00:00,54,
24/09/2025 00:00,49,
25/09/2025 00:00,50,
26/09/2025 00:00,52,
27/09/2025 00:00,53,
28/09/2025 00:00,46,
29/09/2025 00:00,49,
30/09/2025 00:00,50,
01/10/2025 00:00,52,
02/10/2025 00:00,57,
03/10/2025 00:00,50,
04/10/2025 00:00,47,
05/10/2025 00:00,52,
06/10/2025 00:00,54,
07/10/2025 00:00,51,
08/10/2025 00:00,48,
09/10/2025 00:00,53,
10/10/2025 00:00,52,
11/10/2025 00:00,48,
12/10/2025 00:00,52,
13/10/2025 00:00,53,
14/10/2025 00:00,53,
15/10/2025 00:00,50,
16/10/2025 00:00,50,
17/10/2025 00:00,54,
18/10/2025 00:00,47,
19/10/2025 00:00,52,
20/10/2025 00:00,47,
21/10/2025 00:00,53,
22/10/2025 00:00,50,
23/10/2025 00:00,54,
24/10/2025 00:00,52,
25/10/2025 00:00,47,
26/10/2025 00:00,54,
27/10/2025 00:00,54,
28/10/2025 00:00,53,
29/10/2025 00:00,49,
30/10/2025 00:00,50,
31/10/2025 00:00,51,
01/11/2025 00:00,49,
02/11/2025 00:00,55,
03/11/2025 00:00,51,
04/11/2025 00:00,45,
05/11/2025 00:00,52,
06/11/2025 00:00,50,
07/11/2025 00:00,51,
08/11/2025 00:00,50,
09/11/2025 00:00,53,
10/11/2025 00:00,54,
11/11/2025 00:00,52,
12/11/2025 00:00,50,
13/11/2025 00:00,51,
14/11/2025 00:00,51,
15/11/2025 00:00,49,
16/11/2025 00:00,52,
17/11/2025 00:00,52,
18/11/2025 00:00,55,
19/11/2025 00:00,54,
20/11/2025 00:00,49,
21/11/2025 00:00,53,
22/11/2025 00:00,49,
23/11/2025 00:00,53,
24/11/2025 00:00,50,
25/11/2025 00:00,49,
26/11/2025 00:00,52,
27/11/2025 00:00,45,
28/11/2025 00:00,47,
29/11/2025 00:00,51,
30/11/2025 00:00,52,
01/12/2025 00:00,51,
02/12/2025 00:00,48,
03/12/2025 00:00,50,
04/12/2025 00:00,53,
05/12/2025 00:00,53,
06/12/2025 00:00,52,
07/12/2025 00:00,55,
08/12/2025 00:00,53,
09/12/2025 00:00,50,
10/12/2025 00:00,51,
11/12/2025 00:00,48,
12/12/2025 00:00,52,
13/12/2025 00:00,55,
14/12/2025 00:00,54,
15/12/2025 00:00,56,
16/12/2025 00:00,51,
17/12/2025 00:00,56,
18/12/2025 00:00,52,
19/12/2025 00:00,56,
20/12/2025 00:00,52,
21/12/2025 00:00,54,
22/12/2025 00:00,56,
23/12/2025 00:00,52,
24/12/2025 00:00,53,
25/12/2025 00:00,56,
26/12/2025 00:00,52,
27/12/2025 00:00,49,
28/12/2025 00:00,58,
29/12/2025 00:00,52,
30/12/2025 00:00,53,
31/12/2025 00:00,56,
